Version;Discrimina;ZoneID;ZoneName;LengthM;SiteCode;DateStart;DateFinish;AssessorCo;ZoneDescription;Comments;Comments2;TravelDirection;RoadType;RCACConsValue;FieldRating;RCACScore;HabitatScore;RoadWidthM;LRoadWidth;RRoadWidth;WidthVarie;RCACWidth;RCACTreesW;RCACTreesS;RCACGround;RCACGrassl;RCACLeafLi;RCACLogs;RCACRocksC;RCACWetlan;RCACMaxFau;RCACRegene;RCACWildli;RCACWeedCo;RCACSiteDi;RCACRareSp;HollowTree;LargeOldTree;Trees;LogsWoodyD;GroundFlor;Mistletoe;Shrubs;NonWeedySi;BioticSoil;LeafMulchL;Rocks;CracksCrev;Wetland;Disturbanc;Regenerati;Weeds;Powerline;BiomassRed;AdjoiningL;AdjoiningV;PowerlineD;CanopyCont;OverallFue;GroundFuel;ElevatedFu;BarkHazard;Majorweeds;Bioregion;Locality;LandFormLS;LandForm00;TypicalGeo;SoilType;EVCCode;EVCNotes;EVCSource;ManPrescri;Origin;LGA;ID;Recommenda;DescID;RCACScoreI;WKT_Geometry
0;line;51506;james court;533.000.000.000.000.000;g272;18/09/2014;18/09/2014;531;cleared under powerlines;;;s;;medium;medium;8;25;4;0-5;n/a;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;4.000.000.000.000.000;0.000000000000000;0.000000000000000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0;0;16;0;29;0;16;0;0;0;0;0;0;2;1;2;1;298;;e;;none;;;;;;;;;;0;;47;47;survey;47m.pdf;;golden plains;eo-531;;10;8;linestring (143.787994271673 -37.6131417388256,143.787589362796 -37.6151640835843,143.786774743898 -37.6158282872654,143.786516238106 -37.6162195276425,143.785196950145 -37.6171296975971)
0;line;51507;james court;521.000.000.000.000.000;g272;18/09/2014;18/09/2014;531;cleared under powerlines;;;s;;medium;medium;11;36;4;n/a;0-5;0;1;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0;1;16;0;29;0;16;0;0;1;0;0;0;2;2;3;1;298;;e;306;sparse;;;;;;;;;;0;;47;47;survey;47m.pdf;;golden plains;eo-531;;10;11;linestring (143.784850221853 -37.6168218543,143.786159308722 -37.6159712079246,143.786418275372 -37.6155897771306,143.787323431849 -37.6151613611911,143.78741126601 -37.6150722587718,143.787788304549 -37.6131238159352)
0;line;51508;waddell road;825.000.000.000.000.000;g087;18/09/2014;18/09/2014;531;cleared under powerlines;;roadside only scores hcv due to listed species presence, otherwise mcv;w;;very high (medium base score);medium;24;46;4;0-5;n/a;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;4.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;2.000.000.000.000.000;15.000.000.000.000.000;0;0;16;0;29;0;16;0;0;0;0;0;0;2;2;2;1;298;;e;;none;;;;;;;;;;0;;47;47;survey;47h.pdf;;golden plains;eo-531;;10;9;linestring (143.788777214496 -37.613255475332,143.779536894597 -37.6121510495567)
0;line;51509;waddell road;803.000.000.000.000.000;g087;18/09/2014;18/09/2014;531;cleared with occasional trees and/or shrubs;;roadside only scores hcv due to listed species presence, otherwise mcv;e;;very high (medium base score);medium;26;48;4;n/a;0-5;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;1.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;15.000.000.000.000.000;0;0;18;0;29;0;23;0;1;1;0;0;0;2;2;2;0;298;;e;;none;;;;;;;;;;0;;47;47;survey;47h.pdf;;golden plains;eo-531;;2;11;linestring (143.788627818458 -37.6130318037026,143.779626412608 -37.6119615536104)
0;line;51510;waddell road;845.000.000.000.000.000;g087;18/09/2014;18/09/2014;531;cleared with occasional trees and/or shrubs;;;w;;low;low;7;0;4;0-5;n/a;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;4.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0;0;16;0;29;0;16;0;0;0;0;0;0;2;1;1;1;298;;e;307;none;;;;;;;;;;0;;47;47;survey;47l.pdf;;golden plains;eo-531;;2;7;linestring (143.779225017817 -37.6121056082747,143.76975916693 -37.6109822117841)
0;line;51511;waddell road;308.000.000.000.000.000;g087;18/09/2014;18/09/2014;531;woodland with patchy native grass understorey;;;e;;medium;medium;12;44;4;n/a;0-5;0;1;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;2.000.000.000.000.000;1.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0;1;18;0;29;0;23;0;1;2;0;0;0;2;3;2;1;298;;e;307;patchy;;;;;;;;;;0;;47;47;survey;47m.pdf;;golden plains;eo-531;;32;12;linestring (143.769775547473 -37.6107919182778,143.773227350401 -37.611197723428)
0;line;51512;waddell road;544.000.000.000.000.000;g087;18/09/2014;18/09/2014;531;cleared under powerlines;;;e;;low;low;3;0;4;n/a;0-5;0;1;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;29;0;0;0;0;0;0;0;0;1;1;1;0;298;;e;;none;;;;;;;;;;0;;47;47;survey;47l.pdf;;golden plains;eo-531;;10;3;linestring (143.773306976014 -37.6112090939205,143.779400628307 -37.6119380471013)
0;line;51513;mountain view court;90.000.000.000.000.000;g288;18/09/2014;18/09/2014;531;cleared with occasional trees and/or shrubs;;;s;;low;low;6;0;4;0-5;0-5;0;1;0.000000000000000;2.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;4.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;16;0;28;0;16;0;0;1;0;0;0;1;2;1;0;289;;e;;patchy;;;;;;;;;;0;;47;47;survey;47l.pdf;;golden plains;eo-531;;2;6;linestring (143.77535494384 -37.6116533394939,143.775301818553 -37.6124675567607)
0;line;51514;kennedys road;188.000.000.000.000.000;g083a;18/09/2014;18/09/2014;531;forest;;;e;;medium;medium;12;36;4;0-5;n/a;0;1;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;4.000.000.000.000.000;0.000000000000000;0;1;20;0;29;0;24;0;1;1;0;0;0;3;1;1;0;298;;e;;continuous;;;;;;;;;;0;;47;47;survey;47m.pdf;;golden plains;eo-531;;39;12;linestring (143.74600874756 -37.6029845295487,143.748119477232 -37.6032235602942)
0;line;51515;kennedys road;986.000.000.000.000.000;g083a;18/09/2014;18/09/2014;531;forest;;;e;;high;high;15;57;4;0-5;n/a;0;1;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;0;1;20;1;32;0;24;0;2;2;0;0;0;3;2;3;0;300;;i+e;;continuous;;;;;;;;;;0;;286;20/22;survey;286h.pdf;;golden plains;eo-531;;39;15;linestring (143.74595566701 -37.6029734231763,143.740300424827 -37.6023373087652,143.737945886726 -37.6023601043373,143.734879509482 -37.6020050374783)
0;line;51516;kennedys road;407.000.000.000.000.000;g083a;18/09/2014;18/09/2014;531;forest;;;e;;high;high;15;54;4;0-5;n/a;0;1;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;0;1;18;0;29;0;23;0;2;2;0;0;0;3;2;3;0;289;;e;;patchy;;;;;;;;;;0;;265;47>22/20;survey;265h.pdf;;golden plains;eo-531;;39;15;linestring (143.734826520996 -37.6019938338216,143.730267194228 -37.6014428968441)
0;line;51517;kennedys road;1.471.000.000.000.000.000;g083a;18/09/2014;18/09/2014;531;forest;;;w;;high;high;15;54;4;n/a;0-5;0;1;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;0;1;18;0;29;0;23;0;2;2;0;0;0;3;2;3;0;289;;e;;patchy;;;;;;;;;;0;;286;22/20>[47]>22/20;survey;286h.pdf;;golden plains;eo-531;;39;15;linestring (143.73033692305 -37.6012479484926,143.737822856877 -37.6021630502948,143.740303872023 -37.6021310121625,143.746841834635 -37.6028716146324)
0;line;51518;kennedys road;114.000.000.000.000.000;g083a;18/09/2014;18/09/2014;531;forest;;;w;;medium;medium;10;32;4;n/a;0-5;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;4.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0;0;16;0;29;0;23;0;0;0;0;0;0;2;2;1;0;289;;e;;patchy;;;;;;;;;;0;;47;47;survey;47m.pdf;;golden plains;eo-531;;39;10;linestring (143.746908181793 -37.6028828620409,143.748189594407 -37.6030074219179)
0;line;51519;finchs road;734.000.000.000.000.000;g083;18/09/2014;18/09/2014;531;woodland with patchy native grass understorey;;hcv roadside converted to very high status due to listed species presence;n;;very high (high base score);high;30;59;5;0-5;n/a;0;1;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;1.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;1;18;1;29;0;24;0;1;1;0;0;0;3;3;2;0;289;;i+e;;patchy;;;;;;;;;;0;;265;47>22/20;survey;265h.pdf;;golden plains;eo-531;;32;15;linestring (143.747765314846 -37.6053362262071,143.748970834042 -37.5987881338392)
0;line;51520;finchs road;479.000.000.000.000.000;g083;18/09/2014;18/09/2014;531;woodland with weedy grassy understorey;;;n;;medium;medium;12;33;4;0-5;n/a;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0;0;18;0;29;0;23;0;1;1;0;0;0;2;2;2;0;289;;i+e;;none;;;;;;;;;;0;;47;47;survey;47m.pdf;;golden plains;eo-531;;34;12;linestring (143.748984869174 -37.5987406895733,143.749740360286 -37.5944683019152)
0;line;51521;finchs road;324.000.000.000.000.000;g083;18/09/2014;18/09/2014;531;cleared with occasional trees and/or shrubs;;;n;;low;low;3;0;4;n/a;n/a;0;0;0.000000000000000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;3.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;29;0;16;0;0;0;0;0;0;1;1;1;0;289;;i+e;;none;;;;;;;;;;0;;47;47;survey;47l.pdf;;golden plains;eo-531;;2;3;linestring (143.749788758106 -37.5943523986964,143.750302020287 -37.5914583573209)
0;line;51522;finchs road;701.000.000.000.000.000;g083;18/09/2014;18/09/2014;531;cleared under powerlines;;;s;;low;low;5;0;4;n/a;0-5;0;1;0.000000000000000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;3.000.000.000.000.000;0.000000000000000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0;0;0;0;29;0;16;0;0;0;0;0;0;1;1;2;1;289;;i+e;;none;;;;;;;;;;0;;47;47;survey;47l.pdf;;golden plains;eo-531;;10;5;linestring (143.750566077385 -37.5915721995331,143.74945207027 -37.5978302489694)
0;line;51523;finchs road;840.000.000.000.000.000;g083;18/09/2014;18/09/2014;531;cleared with occasional trees and/or shrubs;;;s;;medium;medium;10;35;4;n/a;0-5;1;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;4.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0;0;16;0;29;0;23;0;0;0;0;0;0;2;2;3;1;300;;i+e;306;sparse;;;;;;;;;;0;;47;47>[22/20]>47;survey;47m.pdf;;golden plains;eo-531;;2;10;linestring (143.749491447895 -37.5978623940073,143.748130739135 -37.6053559092651)
0;line;51524;kennedys road;893.000.000.000.000.000;g083a;18/09/2014;18/09/2014;531;woodland with weedy grassy understorey;;;e;;medium;medium;10;30;4;0-5;n/a;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0;0;18;0;29;0;23;0;0;1;0;0;0;2;2;1;0;289;;i+e;;patchy;;;;;;;;;;0;;47;47;survey;47m.pdf;;golden plains;eo-531;;34;10;linestring (143.748687688453 -37.602240138173,143.755809651928 -37.6030604113039,143.757911174891 -37.604674792716)
0;line;51525;kennedys road;736.000.000.000.000.000;g083a;18/09/2014;18/09/2014;531;woodland with weedy grassy understorey;;;w;;medium;medium;10;30;4;n/a;0-5;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0;0;18;0;29;0;23;0;0;1;0;0;0;2;2;1;1;289;;i+e;306;patchy;;;;;;;;;;0;;47;47;survey;47m.pdf;;golden plains;eo-531;;34;10;linestring (143.757722176278 -37.6048474103229,143.75566700906 -37.6032441045305,143.750264306891 -37.6026058124956)
0;line;51526;kennedys road;137.000.000.000.000.000;g083a;18/09/2014;18/09/2014;531;cleared under powerlines;;;w;;low;low;3;0;4;n/a;0-5;0;1;0.000000000000000;1.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;28;0;16;0;0;0;0;0;0;1;1;1;0;298;;e;;none;;;;;;;;;;0;;47;47;survey;47l.pdf;;golden plains;eo-531;;10;3;linestring (143.750217866732 -37.6026000486807,143.748671085679 -37.6024410655983)
0;line;51527;duke court;352.000.000.000.000.000;g265;18/09/2014;18/09/2014;531;cleared with occasional trees and/or shrubs;;;ne;;low;low;4;0;4;0-5;0-5;0;1;0.000000000000000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;3.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;16;0;28;0;16;0;0;0;0;0;0;1;1;1;1;289;;e;307;none;;;;;;;;;;0;;47;47;survey;47l.pdf;;golden plains;eo-531;;2;4;linestring (143.755880863888 -37.6032489269636,143.75741492089 -37.6020235209339,143.757186582094 -37.6015430048717,143.757187885752 -37.6010068494049,143.757470612351 -37.6006818613404)
0;line;51528;hendersons road, smythes creek;979.000.000.000.000.000;g086a;23/09/2014;23/09/2014;534;cleared under powerlines;;;e;;low;low;5;0;4;0-5;n/a;0;1;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;29;0;0;0;0;0;0;0;11;1;1;1;1;298;;e;;none;;;;;;;;;;0;;47;47;survey;47l.pdf;;golden plains;eo-534;;10;5;linestring (143.760449171961 -37.6036059543132,143.760567488687 -37.6036865177876,143.77139416074 -37.6049039236743)
0;line;51529;hendersons road, smythes creek;321.000.000.000.000.000;g086a;23/09/2014;23/09/2014;534;cleared with occasional trees and/or shrubs;;;e;;low;medium;7;0;4;0-5;n/a;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;4.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0;0;16;0;29;0;16;0;0;0;0;0;0;2;1;1;0;289;;i+e;;none;;;;;;;;;;0;;47;47;survey;47l.pdf;;golden plains;eo-534;;2;7;linestring (143.771487049525 -37.6049155243592,143.775084807565 -37.6053280293806)
0;line;51530;hendersons road, smythes creek;363.000.000.000.000.000;g086a;23/09/2014;23/09/2014;534;pasture grasses and weeds;;;e;;low;low;2;0;4;0-5;n/a;0;1;0.000000000000000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;28;0;0;0;0;0;0;0;0;1;1;1;0;298;;e;;none;;;;;;;;;;0;;47;47;survey;47l.pdf;;golden plains;eo-534;;18;2;linestring (143.77511790139 -37.6053389622312,143.779193578862 -37.6058038764838)
0;line;51531;hendersons road, smythes creek;595.000.000.000.000.000;g086a;23/09/2014;23/09/2014;534;cleared with occasional trees and/or shrubs;;;e;;medium;medium;9;30;4;0-5;n/a;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;4.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0;0;16;0;29;0;16;0;0;0;0;0;0;2;2;2;0;289;;e;;sparse;;;;;;;;;;0;;47;47;survey;47m.pdf;;golden plains;eo-534;;2;9;linestring (143.779240115865 -37.6058096265101,143.782645774833 -37.6061776877993,143.783093344452 -37.6035684983898)
0;line;51532;hendersons road, smythes creek;259.000.000.000.000.000;g086a;23/09/2014;23/09/2014;534;pasture grasses and weeds;;;n;;low;low;2;0;4;0-5;n/a;0;1;0.000000000000000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;28;0;0;0;0;0;0;0;0;1;1;1;0;298;;sb;;none;;;;;;;;;;0;;47;47;survey;47l.pdf;;golden plains;eo-534;;18;2;linestring (143.783096423943 -37.6033780668817,143.783486157957 -37.6010593372877)
0;line;51533;hendersons road, smythes creek;585.000.000.000.000.000;g086a;23/09/2014;23/09/2014;534;cleared with occasional trees and/or shrubs;;;s;;medium;medium;8;27;4;n/a;0-5;0;1;0.000000000000000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;3.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0;0;0;0;29;0;16;0;0;0;0;0;0;2;2;2;1;298;;e;;none;;;;;;;;;;0;;47;47;survey;47m.pdf;;golden plains;eo-534;;2;8;linestring (143.783703858249 -37.601167441077,143.782861660082 -37.6064020509267)
0;line;51534;hendersons road, smythes creek;1.078.000.000.000.000.000;g086a;23/09/2014;23/09/2014;534;cleared with occasional trees and/or shrubs;;;w;;medium;medium;11;36;4;n/a;0-5;0;1;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0;1;16;0;29;0;23;0;1;1;0;0;0;2;3;2;0;298;;e;;patchy;;;;;;;;;;0;;47;47;survey;47m.pdf;;golden plains;eo-534;;2;11;linestring (143.782848135892 -37.6064125501753,143.770766858269 -37.6050350600206)
0;line;51535;hendersons road, smythes creek;930.000.000.000.000.000;g086a;23/09/2014;23/09/2014;534;cleared with occasional trees and/or shrubs;;;w;;medium;medium;8;28;4;n/a;0-5;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;4.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0;0;16;0;29;0;16;0;0;0;0;0;0;2;2;1;0;289;;e;;sparse;;;;;;;;;;0;;47;47;survey;47m.pdf;;golden plains;eo-534;;2;8;linestring (143.770501206335 -37.6050112114872,143.760564952827 -37.6038452252935,143.760073634821 -37.6037924914214)
0;line;51536;loren road;980.000.000.000.000.000;g277;23/09/2014;23/09/2014;534;cleared under powerlines;;;se;;low;low;3;0;4;0-5;n/a;0;1;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;29;0;0;0;0;0;0;0;0;1;1;1;1;298;;e;;none;;;;;;;;;;0;;47;47;survey;47l.pdf;;golden plains;eo-534;;10;3;linestring (143.772804046813 -37.6007968407307,143.772834868962 -37.6009453044065,143.773351207622 -37.6015009074537,143.774084557373 -37.6017993328633,143.783083157468 -37.6033779295244)
0;line;51537;loren road;1.001.000.000.000.000.000;g277;23/09/2014;23/09/2014;534;pasture grasses and weeds;;;w;;low;low;4;0;4;n/a;0-5;0;1;0.000000000000000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;3.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;29;0;16;0;0;0;0;0;0;1;1;1;1;298;;e;306;none;;;;;;;;;;0;;47;47;survey;47l.pdf;;golden plains;eo-534;;18;4;linestring (143.78308663095 -37.6035737919229,143.773988730404 -37.6019623968558,143.773215243461 -37.6016846443592,143.772633561369 -37.601054361224,143.772468534389 -37.6009786018069)
0;line;51538;bells road;1.605.000.000.000.000.000;g110;23/09/2014;23/09/2014;534;woodland with patchy native grass understorey;;;nw;;high;high;17;60;20;20+;n/a;1;3;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;0;1;19;1;29;0;24;0;2;2;0;0;0;3;2;3;0;289;;i;;continuous;;;;;;;;;;0;;265;47>22>47;survey;265h.pdf;;golden plains;eo-534;;32;17;linestring (143.75028220047 -37.5914475582301,143.746788750859 -37.5887973438688,143.746237303404 -37.5883735175526,143.745029406187 -37.5874349670602,143.741039902681 -37.5858534191456,143.737563719382 -37.5837956740761,143.735701684884 -37.5830299529741)
